market_name,addr,business_week,context,ValidDate,Lontitude,Latitude,case_code,last_edited_date,type,badge_code,business_hours,business_hours_end
福大肉品,臺中市西屯區中清路二段198巷70號,"星期二,星期三,星期四,星期五,星期六,星期日","溫體豬肉攤     ",2024-04-16,120.6697089,24.1770495,2021032300043,"2021-04-29 12:30:04",販售,D004655,06:00,12:00
朝榮肉舖,臺中市北區東興市場,"星期二,星期三,星期四,星期五,星期六,星期日","溫體豬肉攤     ",2024-04-16,120.677973,24.152564,2021032300045,"2021-04-29 12:30:05",販售,D004656,04:00,12:00
葉坪原,臺中市南屯區忠勇路23號,"星期二,星期三,星期四,星期五,星期六,星期日","溫體豬肉攤    ",2024-04-16,120.611497,24.135472,2021032300047,"2021-04-29 12:30:05",販售,D004657,06:00,13:00
崑山肉舖,臺中市南屯區忠勇路23-12號,"星期二,星期三,星期四,星期五,星期六,星期日","溫體豬肉攤    ",2024-04-16,120.6117702,24.1369797,2021032300049,"2021-04-29 12:30:05",販售,D004658,06:00,13:00
和豐肉舖,臺中市大肚區遊園路二段203巷30號,"星期二,星期三,星期四,星期五,星期六,星期日","溫體豬肉攤   ",2024-04-16,120.580056,24.1733908,2021032300058,"2021-04-29 12:30:06",販售,D004662,06:00,12:00
榮豐肉舖,臺中市西屯區中清路二段189巷130號騎樓,"星期二,星期三,星期四,星期五,星期六,星期日","溫體豬肉攤    ",2024-04-16,120.666522,24.177354,2021032300065,"2021-04-29 12:30:06",販售,D004664,05:00,13:30
宴誠肉品,臺中市北屯區北屯路289-10號,"星期二,星期三,星期四,星期五,星期六,星期日","溫體豬肉攤    ",2024-04-16,120.6958961,24.1679048,2021032300066,"2021-04-29 12:30:07",販售,D004665,05:00,23:30
榮斌肉舖,臺中市西區篤行市場32號攤位,"星期二,星期三,星期四,星期五,星期六,星期日","溫體豬肉攤   ",2024-04-16,120.6738257,24.1512727,2021032300069,"2021-04-29 12:30:07",販售,D004666,06:00,12:00
琮貿豬肉攤,臺中市北屯區和福路269號,"星期二,星期三,星期四,星期五,星期六,星期日","溫體豬肉攤   ",2024-04-16,120.722407,24.175363,2021032300083,"2021-04-29 12:30:08",販售,D004670,06:00,12:00
昭彥肉舖,臺中市大雅區昌平路四段16號,"星期二,星期三,星期四,星期五,星期六,星期日","溫體豬肉攤    ",2024-04-16,120.667869,24.216255,2021032300089,"2021-04-29 12:30:08",販售,D004672,05:00,10:30
世凱肉舖,臺中市東區旱溪西路一段546號,"星期二,星期三,星期四,星期五,星期六,星期日","溫體豬肉攤     ",2024-04-16,120.699233,24.14616,2021032300094,"2021-04-29 12:30:08",販售,D004674,06:00,12:00
欽吉肉舖,臺中市南區文心南十路128號,"星期二,星期三,星期四,星期五,星期六,星期日","溫體豬肉攤    ",2024-04-16,120.655759,24.116022,2021032300099,"2021-04-29 12:30:09",販售,D004676,06:00,14:00
上豪肉品商行,臺中市大肚區遊園路2段203巷2弄8號,"星期二,星期三,星期四,星期五,星期六,星期日",,2024-04-16,120.579972,24.173829,2021032300106,"2021-04-29 12:30:09",販售,D004677,06:00,12:00
惠好肉號,臺中市大雅區永和路243號,"星期二,星期三,星期四,星期五,星期六,星期日","溫體豬肉攤    ",2024-04-16,120.648527,24.223427,2021032400016,"2021-04-29 12:30:09",販售,D004679,06:00,12:00
杉連肉舖,臺中市北屯區軍和街227巷15弄41號,"星期二,星期三,星期四,星期五,星期六,星期日","溫體豬肉攤    ",2024-04-16,120.719952,24.177149,2021032400019,"2021-04-29 12:30:10",販售,D004680,07:00,13:30
利和獸肉舖,臺中市西屯區福星路693-3號,"星期二,星期三,星期四,星期五,星期六,星期日","溫體豬肉攤    ",2024-04-16,120.6500027,24.1726888,2021032400030,"2021-04-29 12:30:10",販售,D004683,15:00,19:00
照男肉商,臺中市大雅區民生路四段233號旁,"星期二,星期三,星期四,星期五,星期六,星期日","溫體豬肉攤    ",2024-04-16,120.67113,24.238721,2021032400039,"2021-04-29 12:30:11",販售,D004685,15:00,19:00
上進肉品商行,臺中市南區永和街86號,"星期二,星期三,星期四,星期五,星期六,星期日","溫體豬肉攤    ",2024-04-16,120.667305,24.117978,2021032400044,"2021-04-29 12:30:11",販售,D004687,15:00,20:00
唐寅肉舖,臺中市北屯區四平路475之1號,"星期二,星期三,星期四,星期五,星期六,星期日","溫體豬肉攤     ",2024-04-16,120.681083,24.19215,2021032400047,"2021-04-29 12:30:11",販售,D004688,14:00,19:00
正江肉舖,臺中市西屯區大鵬路3巷50號,"星期二,星期三,星期四,星期五,星期六,星期日","溫體豬肉攤      ",2024-04-16,120.664482,24.178484,2021032400048,"2021-04-29 12:30:12",販售,D004689,06:00,12:00
領鮮豬肉攤,臺中市大雅區中清北街37號,"星期二,星期三,星期四,星期五,星期六,星期日","溫體豬肉攤    ",2024-04-16,120.647482,24.225778,2021032400053,"2021-04-29 12:30:12",販售,D004691,14:00,19:00
新協興號,臺中市西屯區水湳市場4巷103號,"星期二,星期三,星期四,星期五,星期六,星期日","溫體豬肉攤    ",2024-04-16,120.6690681,24.1774283,2021032400058,"2021-04-29 12:30:13",販售,D004692,06:00,12:00
金財商號,臺中市西屯區長安路二段321號,"星期二,星期三,星期四,星期五,星期六,星期日","溫體豬肉攤      ",2024-04-16,120.66692,24.176501,2021032400060,"2021-04-29 12:30:13",販售,D004693,00:00,11:30
萬豐肉品商行,臺中市北區太平路194號,"星期二,星期三,星期四,星期五,星期六,星期日","溫體豬肉攤     ",2024-04-16,120.677732,24.152622,2021032400065,"2021-04-29 12:30:14",販售,D004695,02:00,12:00
瑞財肉舖,臺中市南屯區大墩六街161號,"星期二,星期三,星期四,星期五,星期六,星期日","溫體豬肉攤      ",2024-04-16,120.65024,24.142507,2021032400069,"2021-04-29 12:30:14",販售,D004697,06:00,12:00
廣利商號,臺中市北屯區松竹北二街45巷10號,"星期二,星期三,星期四,星期五,星期六,星期日","溫體豬肉攤    ",2024-04-16,120.682384,24.181507,2021032400076,"2021-04-29 12:30:15",販售,D004698,14:00,20:00
麗華肉舖,臺中市北區大里湖北街東興市場,"星期二,星期三,星期四,星期五,星期六,星期日","溫體豬肉攤     ",2024-04-16,120.677973,24.152564,2021032400079,"2021-04-29 12:30:16",販售,D004699,04:00,11:30
劉遠同肉攤,臺中市北區文武街六米廣場之2號,"星期二,星期三,星期四,星期五,星期六,星期日","溫體豬肉攤    ",2024-04-16,120.6772139,24.1539273,2021032400086,"2021-04-29 12:30:16",販售,D004700,04:00,12:00
旺湶生鮮冷凍肉品有限公司,臺中市西區永成街107號,"星期二,星期三,星期四,星期五,星期六,星期日","                     ",2024-04-16,120.662214,24.130932,2021032400096,"2021-04-29 12:30:17",販售,D004703,08:00,20:00
阿汝肉舖,臺中市北區三民路三段214之27號,"星期二,星期三,星期四,星期五,星期六,星期日","溫體豬肉攤     ",2024-04-16,120.687004,24.154952,2021032400103,"2021-04-29 12:30:17",販售,D004704,06:00,12:00
甲品商號,臺中市大肚區自強里5鄰遊園路2段203巷1弄50號1樓,"星期二,星期三,星期四,星期五,星期六,星期日","溫體豬肉攤      ",2024-04-16,120.58044,24.17425,2021032400107,"2021-04-29 12:30:18",販售,D004705,06:00,14:00
上佳肉品商行,臺中市大肚區遊園路二段203巷2弄8號,"星期二,星期三,星期四,星期五,星期六,星期日","溫體豬肉攤     ",2024-04-16,120.579972,24.173829,2021032400123,"2021-04-29 12:30:18",販售,D004708,06:00,12:00
光揚肉舖,臺中市大雅區仁愛路市場內市場巷6號,"星期二,星期三,星期四,星期五,星期六,星期日","溫體豬肉攤    ",2024-04-16,120.6490993,24.2241111,2021032400126,"2021-04-29 12:30:19",販售,D004709,06:00,12:00
徐旺獸肉號,臺中市西區篤行路200號,"星期二,星期三,星期四,星期五,星期六,星期日","溫體豬肉攤    ",2024-04-16,120.6740957,24.1513247,2021032400128,"2021-04-29 12:30:19",販售,D004710,05:00,13:00
桃蘆坑休閒農場,桃園市蘆竹區山林路三段855-1號,"星期二,星期三,星期四,星期五,星期六,星期日","多功能複合式休閒農場,食.農.育.樂皆宜",2024-04-23,121.3346577,25.0787328,2021032900023,"2021-04-29 12:30:21",餐飲,A001024,09:00,21:00
士林區農會活力生活館,臺北市士林區文林路342號,"星期一,星期二,星期三,星期四,星期五,星期六","一群住在士林區的農夫持著種菜給親朋好友的心情每天自家產蔬菜送到士林區農民蔬果直銷站販售 讓買菜的的民眾嚐一口鮮",2024-04-23,121.525392,25.093343,2021033000013,"2021-04-29 12:30:23",販售,A001026,08:00,20:00
田樂漢堡(學院店),臺中市北區邱厝里健行路425巷3號,"星期一,星期二,星期三,星期四,星期五,星期六,星期日","本店販售漢堡、咖哩飯...餐點,使用優質國產豬肉",2024-04-23,120.681614,24.158743,2021040700078,"2021-04-29 12:30:24",餐飲,A001038,10:00,21:00
田樂漢堡(小公園店),臺中市西區大忠里大忠南街82巷36號,"星期一,星期二,星期三,星期四,星期五,星期六,星期日","本店販售漢堡、咖哩飯...餐點,使用優質國產豬肉",2024-04-23,120.656167,24.138635,2021040700077,"2021-04-29 12:30:24",餐飲,A001037,09:00,18:00
春丸餐包製作所(本舖),臺中市西區土庫里五權西五街88巷32號,"星期六,星期日","本店主要販售餐包、飲品...餐點,使用優質國產豬肉",2024-04-23,120.659355,24.137371,2021040700080,"2021-04-29 12:30:25",餐飲,A001039,08:00,16:00
春丸餐包製作所(街邊店),臺中市西區昇平里昇平街57號,"星期一,星期二,星期三,星期四,星期五,星期六,星期日","本店販售餐包、飲品...餐點,使用優質國產豬肉",2024-04-23,120.662363,24.145416,2021040700084,"2021-04-29 12:30:25",餐飲,A001040,07:30,17:30
百福咖哩,臺中市西區土庫里五權三街394號1樓,"星期一,星期二,星期三,星期四,星期五,星期六","本店販售咖哩飯、蓋飯...等餐點,使用優質國產豬肉",2024-04-23,120.657625,24.138088,2021040700086,"2021-04-29 12:30:25",餐飲,A001041,11:00,20:00
" 立麒鮮肉湯包",臺中市豐原區南村里水源路590號1樓,"星期一,星期二,星期三,星期四,星期五,星期六","本店販售麵、飯、青菜、湯包等,使用國產豬肉
",2024-04-23,120.729082,24.255116,2021040900065,"2021-04-29 12:30:26",餐飲,A001042,11:00,20:00
寶山農民直銷站,新竹縣寶山鄉雙園路二段322號,"星期一,星期二,星期三,星期四,星期五,星期六,星期日",以本地自產自銷、安全、新鮮蔬果，提供在地農銷售平台，讓客戶買得安心，吃得健康。,2024-04-23,120.990159,24.765142,2021033000002,"2021-04-29 12:30:22",販售,A001046,08:00,19:00
本土黑豬肉,新竹縣竹北市仁愛街45號內,"星期二,星期三,星期四,星期五,星期六,星期日","豬 肉 販 賣",2024-04-23,121.010769,24.837299,2021040100020,"2021-04-29 12:30:23",販售,A001047,06:00,12:00
姚府食品,南投縣魚池鄉名勝街30號,"星期六,星期日",本店經營小吃香腸、豬肉片燒烤,2024-04-23,120.911142,23.864809,2021041200019,"2021-04-29 12:30:26",販售,A001050,11:00,20:00
好漿來豆漿,南投縣竹山鎮集山路三段413號,"星期一,星期二,星期三,星期五,星期六,星期日",早午餐，消夜，豆漿,2024-04-23,120.695651,23.761783,2021041600053,"2021-04-29 12:30:27",餐飲,A001051,17:00,10:00
摩斯漢堡-敦北店,臺北市松山區敦化北路155巷1號1樓,"星期一,星期二,星期三,星期四,星期五,星期六,星期日","安心食品為台灣第一家引進的日式速食業者（MOS），以提供好吃的摩斯米漢 堡為特色，深耕在地，邁入第29個年頭。摩斯漢堡極度重視食品安全，以高規格、 高品質致力於提升顧客服務與維護顧客飲食健康。",2024-04-21,121.549695,25.054207,2020113000278,"2021-04-29 12:30:02",餐飲,B002659,06:00,23:00
" 瑞里小公主咖啡莊園",嘉義縣梅山鄉瑞里村005鄰幼葉林63-1號,"星期一,星期二,星期三,星期四,星期五,星期六,星期日",本店販售豬排丼飯使用國產豬肉,2024-04-16,120.6744611,23.5361367,2021032300010,"2021-04-29 12:30:03",餐飲,B002657,10:30,20:00
田媽媽蓉貽健康工作坊,臺中市潭子區栗林里中山路3段275巷47號1樓,"星期一,星期二,星期三,星期四,星期五",經營項目：便當餐盒、餐會、農產加工,2024-04-16,120.706536,24.2278612,2021032300056,"2021-04-29 12:30:06",餐飲,B002652,08:30,17:00
" 麗園壽司",臺北市中正區三愛里連雲街74之3號1樓,"星期二,星期三,星期四,星期五,星期六,星期日",販售排骨酥湯品壽司,2024-04-23,121.530007,25.034344,2021032500111,"2021-04-29 12:30:19",餐飲,B002734,07:30,14:00
美美餐飲,臺中市大安區中山南路484號,"星期一,星期二,星期三,星期四,星期五,星期六",從中式到西式美味早餐就有。,2024-04-23,120.584306,24.349945,2021032600074,"2021-04-29 12:30:20",販售,B002738,05:00,10:00
巧庄食堂,桃園市蘆竹區忠孝西路25號,"星期一,星期二,星期四,星期五,星期六,星期日",本店販售麵、飯、各式小菜，使用國產豬。,2024-04-23,121.292617,25.044077,2021032600089,"2021-04-29 12:30:20",販售,B002743,11:00,20:30
阿鳳阿給,新北市淡水區中山北路一段64號,"星期一,星期二,星期三,星期四,星期五,星期六,星期日",本店販售魚丸湯、阿給、貢丸湯、關東煮,2024-04-23,121.442128,25.175778,2021032600104,"2021-04-29 12:30:20",餐飲,B002746,05:30,17:30
" 素萍小吃",南投縣水里鄉民族路298號,"星期一,星期二,星期三,星期四,星期五,星期六",,2024-04-23,120.855104,23.812588,2021032900003,"2021-04-29 12:30:21",餐飲,B002747,06:30,14:00
社團法人南投縣中寮鄉龍眼林福利協會,南投縣中寮鄉龍南路94-5號,"星期一,星期二,星期三,星期四,星期五,星期六,星期日","協會主要辦理以下三種業務，均有提供餐食給予服務使用者食用，使用台灣國產優質豬肉。1、 中寮鄉老人及身心障礙者送餐服務2、老人日間照顧服務3、社區照顧關懷據點",2024-04-23,120.78837,23.9449766,2021032900042,"2021-04-29 12:30:21",餐飲,B002758,08:00,17:30
小吃店,新北市三峽區中華路123號,"星期一,星期二,星期三,星期四,星期五,星期六","本店販售麵、魯肉飯、黑白切等產品,使用國產豬肉",2024-04-23,121.371241,24.927855,2021032900059,"2021-04-29 12:30:22",餐飲,B002764,05:00,13:00
主婦聯盟生活消費合作社(公館站),臺北市中正區羅斯福路三段210巷8弄5號,"星期一,星期二,星期三,星期四,星期五,星期六",合作社是由社員依共同需求、共同意願，實踐互助合作與民主治理理想，所集結成立的法人企業。從環境守護到共同購買，從消費力的集結到社會力的展現，推動反核、減硝酸鹽與非基改運動，我們透過「環保、健康、安全」的生活必需品，實踐綠色生活，支持地球永續。(週六及國定假日營業至下午6:00),2024-04-23,121.529314,25.018262,2021033100035,"2021-04-29 12:30:23",販售,B002769,09:00,20:00
主婦聯盟生活消費合作社(大直站),臺北市中山區北安路630巷9弄17號,"星期一,星期二,星期三,星期四,星期五,星期六",合作社是由社員依共同需求、共同意願，實踐互助合作與民主治理理想，所集結成立的法人企業。從環境守護到共同購買，從消費力的集結到社會力的展現，推動反核、減硝酸鹽與非基改運動，我們透過「環保、健康、安全」的生活必需品，實踐綠色生活，支持地球永續。(週六及國定假日營業至下午6:00),2024-04-23,121.549661,25.083513,2021033100040,"2021-04-29 13:30:46",販售,B002770,09:00,20:00
主婦聯盟生活消費合作社(東門站),臺北市大安區金華街164巷7號,"星期一,星期二,星期三,星期四,星期五,星期六",合作社是由社員依共同需求、共同意願，實踐互助合作與民主治理理想，所集結成立的法人企業。從環境守護到共同購買，從消費力的集結到社會力的展現，推動反核、減硝酸鹽與非基改運動，我們透過「環保、健康、安全」的生活必需品，實踐綠色生活，支持地球永續。(週六及國定假日營業至下午6:00),2024-04-23,121.530674,25.029142,2021033100042,"2021-04-29 13:30:46",販售,B002771,10:00,20:00
主婦聯盟生活消費合作社(東區站),臺北市松山區八德路三段12巷52弄5號,"星期一,星期二,星期三,星期四,星期五,星期六",合作社是由社員依共同需求、共同意願，實踐互助合作與民主治理理想，所集結成立的法人企業。從環境守護到共同購買，從消費力的集結到社會力的展現，推動反核、減硝酸鹽與非基改運動，我們透過「環保、健康、安全」的生活必需品，實踐綠色生活，支持地球永續。(週六及國定假日營業至下午6:00),2024-04-23,121.550438,25.046077,2021033100043,"2021-04-29 13:30:47",販售,B002772,09:00,20:00
